id_municipio;municipio
8110;SÃO JOSÉ DO BELMONTE
8111;NAZARÉ DA MATA
8112;GLÓRIA DO GOITÁ
8113;ICAPUÍ
8114;RIO DO FOGO
8115;SÃO BENEDITO
8116;SÃO MIGUEL DO ALEIXO
8117;CANINDÉ DE SÃO FRANCISCO
8118;UMBAÚBA
8119;ROSÁRIO DO CATETE
8120;JANDAÍRA
8121;SÃO BRÁS
8122;TAUÁ
8123;ÁGUA NOVA
8124;ILHA DE ITAMARACÁ
8125;SANHARÓ
8126;TOMAR DO GERU
8127;SÍTIO DO QUINTO
8128;SÃO VICENTE FERRER
8129;SIRIRI
8130;RIACHÃO DO DANTAS
8131;CARMÓPOLIS
8132;GRAVATÁ
8133;CALÇADO
8134;CEDRO DE SÃO JOÃO
8135;ESTÂNCIA
8136;JACARÉ DOS HOMENS
8137;AQUIDABÃ
8138;GRACHO CARDOSO
8139;TAILÂNDIA
8140;PEDRA MOLE
8141;JOÃO PESSOA
8142;NEÓPOLIS
8143;CARNAÚBA DOS DANTAS
8144;SAPÉ
8145;PEDRINHAS
8146;SIMÃO DIAS
8147;BARRA DE GUABIRABA
8148;BELÉM DE MARIA
8149;ITAPORANGA D¿AJUDA
8150;TANGARÁ
8151;FÁTIMA
8152;SÃO CAITANO
8153;APORÁ
8154;CABROBÓ
8155;JAQUEIRA
8156;CORONEL JOÃO SÁ
8157;SÃO MIGUEL DOS CAMPOS
8158;CORRENTES
8159;SÃO BENTO DO UNA
8160;BODOCÓ
8161;CHÃ DE ALEGRIA
8162;CRISTINÁPOLIS
8163;LUÍS GOMES
8164;SÃO JOSÉ DO EGITO
8165;SANTA MARIA DO CAMBUCÁ
8166;CONCEIÇÃO
8167;CHÃ GRANDE
8168;BETÂNIA
8169;BELÉM DE SÃO FRANCISCO
8170;BUÍQUE
8171;TACAIMBÓ
8172;SAIRÉ
8173;ARAUÁ
8174;IBATÉ
8175;POÇO VERDE
8176;INDEPENDÊNCIA
8177;MISSÃO VELHA
8178;SÃO DOMINGOS
8179;MARACANAÚ
8180;MARUIM
8181;MOSSORÓ
8182;CANSANÇÃO
8183;CATOLÉ DO ROCHA
8184;MATINA
8185;SIRINHAÉM
8186;FLORES DA CUNHA
8187;PORTO REAL DO COLÉGIO
8188;JOÃO ALFREDO
8189;MACAMBIRA
8190;TELHA
8191;SÃO MARCOS
8192;ARUJÁ
8193;TEOTÔNIO VILELA
8194;SANTA BRÍGIDA
8195;HELIÓPOLIS
8196;BARRA DE SÃO MIGUEL
8197;FLEXEIRAS
8198;JACUÍPE
8199;SÃO JOSÉ DA LAJE
8200;BARRA DE SANTO ANTÔNIO
8201;UNIÃO DOS PALMARES
8202;NOVO LINO
8203;NOVA PETRÓPOLIS
8204;COLÔNIA LEOPOLDINA
8205;SÃO LUÍS DO QUITUNDE
8206;SANTANA DO MUNDAÚ
8207;BARÃO
8208;SÃO VALENTIM DO SUL
8209;VERANÓPOLIS
8210;CAJUEIRO
8211;SERAFINA CORRÊA
8212;CAPÃO DA CANOA
8213;TRÊS COROAS
8214;OLIVENÇA
8215;HUMAITÁ
8216;VIÇOSA
8217;GUARATINGUETÁ
8218;FELIZ
8219;JUNDIÁ
8220;FAGUNDES VARELA
8221;SÃO SEBASTIÃO DO CAÍ
8222;LINDOLFO COLLOR
8223;IMBÉ
8224;PÃO DE AÇÚCAR
8225;CARLOS BARBOSA
8226;MUÇUM
8227;PARAÍ
8228;PORTÃO
8229;DOIS IRMÃOS
8230;ANTÔNIO PRADO
8231;SÃO LEOPOLDO
8232;HORTOLÂNDIA
8233;SÃO GONÇALO DO SAPUCAÍ
8234;TRÊS CORAÇÕES
8235;CUSTÓDIA
8236;NOVA ARAÇÁ
8237;PROTÁSIO ALVES
8238;IPÊ
8239;ÁGUA PRETA
8240;FELIXLÂNDIA
8241;SALVADOR DO SUL
8242;MONTE BELO DO SUL
8243;PAULÍNIA
8244;POÇO DAS TRINCHEIRAS
8245;JAGUARIÚNA
8246;MARIBONDO
8247;JUNDIAÍ
8248;PIAÇABUÇU
8249;SÃO SEBASTIÃO
8250;IATI
8251;PALMEIRA DOS ÍNDIOS
8252;ELIAS FAUSTO
8253;PIRAJUÍ
8254;COITÉ DO NÓIA
8255;GLÓRIA
8256;ESPÍRITO SANTO DO PINHAL
8257;ITAJUBÁ
8258;POÇO FUNDO
8259;ROSÁRIO DO SUL
8260;SÃO GERALDO DO ARAGUAIA
8261;CURAÇÁ
8262;PARICONHA
8263;SANTO ANTÔNIO DE POSSE
8264;TABOLEIRO GRANDE
8265;IAÇU
8266;CRATEÚS
8267;CAMBUQUIRA
8268;JESUÂNIA
8269;CRUZÍLIA
8270;OLÍMPIO NORONHA
8271;SANTA RITA DE CÁSSIA
8272;SIMÕES
8273;ITANHANGÁ
8274;JUCÁS
8275;ILICÍNEA
8276;ELÓI MENDES
8277;DIANÓPOLIS
8278;SÃO LOURENÇO
8279;CAREAÇU
8280;SÃO BENTO ABADE
8281;ÁGUA BRANCA
8282;MARIA DA FÉ
8283;CAMBUÍ
8284;CHORROCHÓ
8285;SANTA RITA DO SAPUCAÍ
8286;SÃO RAIMUNDO NONATO
8287;TIANGUÁ
8288;BOA ESPERANÇA
8289;CARVALHÓPOLIS
8290;TRÊS PONTAS
8291;PARAISÓPOLIS
8292;JARDIM DO MULATO
8293;LUÍS EDUARDO MAGALHÃES
8294;RIBEIRÃO DAS NEVES
8295;CRAÍBAS
8296;GUAPÉ
8297;CARMO DE MINAS
8298;GUARANÉSIA
8299;CONCEIÇÃO DOS OUROS
8300;TEÓFILO OTONI
8301;MUZAMBINHO
8302;CONCEIÇÃO DA APARECIDA
8303;JEQUIÁ DA PRAIA
8304;POÇO REDONDO
8305;ITAJAÍ
8306;GUAXUPÉ
8307;MONTE BELO
8308;SÃO JOÃO BATISTA DO GLÓRIA
8309;JACUÍ
8310;MARMELÓPOLIS
8311;ALPINÓPOLIS
8312;ÁGUAS BELAS
8313;COQUEIRO SECO
8314;CONCEIÇÃO DO RIO VERDE
8315;DELFINÓPOLIS
8316;ITAMBÉ
8317;RIBEIRÃO VERMELHO
8318;OLHO D¿ÁGUA GRANDE
8319;CAETÉS
8320;VIRGÍNIA
8321;SÃO JOÃO DEL REI
8322;QUEBRANGULO
8323;IBIÁ
8324;CAMPO ALEGRE DE GOIÁS
8325;ALTO ALEGRE DO PINDARÉ
8326;PERDÕES
8327;SILVIANÓPOLIS
8328;BUENO BRANDÃO
8329;PRATINHA
8330;ABAETÉ
8331;TUCURUÍ
8332;SÃO PEDRO
8333;CABO VERDE
8334;SÃO MIGUEL
8335;SÃO GONÇALO
8336;PRATÁPOLIS
8337;SENADOR AMARAL
8338;SÃO SEBASTIÃO DO OESTE
8339;POÇÃO
8340;CLÁUDIO
8341;SÃO TOMÁS DE AQUINO
8342;ITAÚ DE MINAS
8343;TURVOLÂNDIA
8344;CARIRIAÇU
8345;SANTANA DO RIACHO
8346;VARGEM BONITA
8347;GUANHÃES
8348;CRISTINA
8349;JAPONVAR
8350;IBICARAÍ
8351;SÃO MATEUS
8352;SÃO JOÃO DA BOA VISTA
8353;ÁGUAS DA PRATA
8354;CORONEL FREITAS
8355;GUARUJÁ
8356;CORDEIRÓPOLIS
8357;SÃO CAETANO DO SUL
8358;SÃO JOAQUIM DO MONTE
8359;FAMA
8360;BRASÓPOLIS
8361;TRACUNHAÉM
8362;BOM JESUS DOS PERDÕES
8363;ALIANÇA
8364;SERTÂNIA
8365;SERTÃOZINHO
8366;SÃO BENTO DO SAPUCAÍ
8367;IRACEMÁPOLIS
8368;ARAÇOIABA
8369;IGUATAMA
8370;MOIPORÁ
8371;CAPITÓLIO
8372;SÃO FRANCISCO DE PAULA
8373;UBÁ
8374;SÃO FRANCISCO
8375;QUIRINÓPOLIS
8376;GAURAMA
8377;PÉ DE SERRA
8378;SÃO JOSÉ DO DIVINO
8379;VÁRZEA DA PALMA
8380;SALOÁ
8381;CORAÇÃO DE JESUS
8382;RIBEIRÃO PIRES
8383;CARMÓPOLIS DE MINAS
8384;JOÃO MONLEVADE
8385;ICÓ
8386;ORÓS
8387;ARAXÁ
8388;PLANALTINA DO PARANÁ
8389;FELIPE GUERRA
8390;PARNAÍBA
8391;ITAÚNA
8392;DORES DO INDAIÁ
8393;FRUTUOSO GOMES
8394;SÃO DOMINGOS DO MARANHÃO
8395;JANUÁRIA
8396;SANTANA DO PARAÍSO
8397;GETÚLIO VARGAS
8398;SÃO JOAQUIM DE BICAS
8399;CONCEIÇÃO DA BARRA DE MINAS
8400;BANZAÊ
8401;SÃO JOÃO EVANGELISTA
8402;CATAS ALTAS
8403;SANTO ANTÔNIO DE LISBOA
8404;CARLOS CHAGAS
8405;ARAÇUAÍ
8406;ESTRELA DE ALAGOAS
8407;SANTO ANTÔNIO DO AMPARO
8408;TRÊS MARIAS
8409;SÃO GONÇALO DO RIO ABAIXO
8410;SABINÓPOLIS
8411;POMPÉU
8412;SANTA MARIA DO SUAÇUÍ
8413;UBAÍ
8414;IGARAPÉ
8415;CRISÓLITA
8416;UNAÍ
8417;RIO VERMELHO
8418;VALENÇA DO PIAUÍ
8419;SÃO SEBASTIÃO DO MARANHÃO
8420;SÃO JOÃO NEPOMUCENO
8421;FUNILÂNDIA
8422;SÃO PEDRO DO SUAÇUÍ
8423;PASSA TEMPO
8424;MOEMA
8425;BARÃO DE COCAIS
8426;VIRGOLÂNDIA
8427;JAPOATÃ
8428;SÃO TIAGO
8429;CONCEIÇÃO DE MACABU
8430;PERDIGÃO
8431;CAPIM BRANCO
8432;SÃO MANUEL
8433;BRASÍLIA DE MINAS
8434;VITÓRIA
8435;ITIÚBA
8436;TAQUARIVAÍ
8437;JARDINÓPOLIS
8438;OLHO D¿ÁGUA DAS CUNHÃS
8439;BOTUPORÃ
8440;CUMBE
8441;NILÓPOLIS
8442;VILA VALÉRIO
8443;GAVIÃO
8444;SÃO JOSÉ DO CAMPESTRE
8445;CONCEIÇÃO DA FEIRA
8446;UAUÁ
8447;CORDISLÂNDIA
8448;BAMBUÍ
8449;BREJÕES
8450;SANTO ANTÔNIO DO MONTE
8451;JAPARAÍBA
8452;SÃO JOSÉ DO ALEGRE
8453;ALEGRETE DO PIAUÍ
8454;SÃO SEBASTIÃO DA GRAMA
8455;COLÔMBIA
8456;OLÍMPIA
8457;TAIAÇU
8458;CAPETINGA
8459;MONSENHOR TABOSA
8460;MIGUELÓPOLIS
8461;SÃO SIMÃO
8462;INAJÁ
8463;BRASILÂNDIA DE MINAS
8464;VALPARAÍSO
8465;BALIZA
8466;MANARI
8467;ITAÍBA
8468;SANTA LUZIA DO PARÁ
8469;SÃO JOSÉ DE PRINCESA
8470;SÃO PEDRO DA ALDEIA
8471;SÃO BRÁS DO SUAÇUÍ
8472;CAETÉ
8473;RIO ESPERA
8474;BALDIM
8475;SANTO ANTÔNIO DO DESCOBERTO
8476;BENTO DE ABREU
8477;SABARÁ
8478;INHAÚMA
8479;CONCEIÇÃO DO MATO DENTRO
8480;RUBIÁCEA
8481;URUANA DE MINAS
8482;JUVENÍLIA
8483;SANTÓPOLIS DO AGUAPEÍ
8484;GUZOLÂNDIA
8485;IRAPURU
8486;SANTO ANTÔNIO DO ARACANGUÁ
8487;IBITIÚRA DE MINAS
8488;IPUIÚNA
8489;PIRIPÁ
8490;ILHA COMPRIDA
8491;JOANÓPOLIS
8492;VÁRZEA PAULISTA
8493;SANTA CRUZ DE GOIÁS
8494;MONTE AZUL PAULISTA
8495;TUPANCIRETÃ
8496;PAROBÉ
8497;CAÇU
8498;IBIRACI
8499;CARANDAÍ
8500;PRADÓPOLIS
8501;CLARAVAL
8502;DIVISÓPOLIS
8503;ITACARÉ
8504;RIO PARANAÍBA
8505;DAVINÓPOLIS
8506;CONCEIÇÃO DAS ALAGOAS
8507;SÃO MIGUEL DO GUAPORÉ
8508;TAIÚVA
8509;TATUÍ
8510;AMÉRICO BRASILIENSE
8511;VISTA ALEGRE DO ALTO
8512;MAMBAÍ
8513;PARAÍSO
8514;NOVAIS
8515;GUARÁ
8516;IUIÚ
8517;GETULINA
8518;REDENÇÃO DO GURGUÉIA
8519;SANTO ANASTÁCIO
8520;SANTO ANTÔNIO DA ALEGRIA
8521;ALTINÓPOLIS
8522;SANTANA DA PONTE PENSA
8523;GUAPIAÇU
8524;PATROCÍNIO PAULISTA
8525;CATOLÂNDIA
8526;PIRANGI
8527;NUPORANGA
8528;IPUÃ
8529;SEVERÍNIA
8530;CAPÃO BONITO
8531;SERRA AZUL
8532;SÃO DESIDÉRIO
8533;MOMBUCA
8534;POÁ
8535;SÃO JOÃO DOS PATOS
8536;GOVERNADOR CELSO RAMOS
8537;MONTALVÂNIA
8538;INDIANÓPOLIS
8539;BERIZAL
8540;MARTINÓPOLE
8541;ITANHAÉM
8542;BOCAINA
8543;GUATAPARÁ
8544;FRUTA DE LEITE
8545;FIRMINÓPOLIS
8546;GOIANDIRA
8547;COCALZINHO DE GOIÁS
8548;ARAGUAÇU
8549;BONFINÓPOLIS DE MINAS
8550;SÃO JULIÃO
8551;CAPINÓPOLIS
8552;SANTA JULIANA
8553;SANTA VITÓRIA
8554;PINTÓPOLIS
8555;MONTE ALEGRE DE MINAS
8556;IPIAÇU
8557;GUIMARÂNIA
8558;PRESIDENTE OLEGÁRIO
8559;PEÇANHA
8560;GRAJAÚ
8561;CHAPADA GAÚCHA
8562;ARAPUÁ
8563;ITABORAÍ
8564;BOM JESUS DO GALHO
8565;JOANÉSIA
8566;IAPU
8567;SÃO JOÃO DO ORIENTE
8568;SÃO DOMINGOS DO PRATA
8569;PIRAJUBA
8570;DIONÍSIO
8571;DIVINO DAS LARANJEIRAS
8572;VIRGINÓPOLIS
8573;RIO PIRACICABA
8574;MANHUAÇU
8575;AÇUCENA
8576;PEDRINÓPOLIS
8577;VARJÃO DE MINAS
8578;TOCANTÍNIA
8579;SÃO FRANCISCO DE SALES
8580;IRAÍ DE MINAS
8581;BARRA DO PIRAÍ
8582;BURITIZAL
8583;RIFAINA
8584;ITIRAPUÃ
8585;CAMPOS DO JORDÃO
8586;ANTÔNIO DIAS
8587;NOVO ACORDO
8588;ALMAS
8589;SÃO MIGUEL ARCANJO
8590;SANTA TEREZA DO TOCANTINS
8591;NOVA ROSALÂNDIA
8592;SÃO ROQUE
8593;IPERÓ
8594;PEREIRAS
8595;RIBEIRÃO GRANDE
8596;CABREÚVA
8597;MORUNGABA
8598;ARAÇARIGUAMA
8599;CESÁRIO LANGE
8600;ALUMÍNIO
8601;BRAÚNAS
8602;ITACAJÁ
8603;ENGENHEIRO BELTRÃO
8604;PONTE ALTA DO TOCANTINS
8605;OLIVEIRA DE FÁTIMA
8606;BRASILÂNDIA DO TOCANTINS
8607;MARIANÓPOLIS DO TOCANTINS
8608;PUGMIL
8609;NOVA ERA
8610;CANAÃ
8611;PERIQUITO
8612;JAGUARAÇU
8613;ALVINÓPOLIS
8614;NOVA UNIÃO
8615;MÁRIO CAMPOS
8616;SÃO SEBASTIÃO DO RIO VERDE
8617;PETRÓPOLIS
8618;IBIRITÉ
8619;ITAGUAÍ
8620;MANGARATIBA
8621;CAMOCIM DE SÃO FÉLIX
8622;XEXÉU
8623;CONCEIÇÃO DO ARAGUAIA
8624;EMBU-GUAÇU
8625;REGENERAÇÃO
8626;GUARANI DAS MISSÕES
8627;FEIRA NOVA DO MARANHÃO
8628;MAGÉ
8629;APERIBÉ
8630;MARICÁ
8631;SÃO FRANCISCO DE ITABAPOANA
8632;SÃO FIDÉLIS
8633;MACUCO
8634;ALÉM PARAÍBA
8635;DUAS BARRAS
8636;SUMIDOURO
8637;CARMO
8638;LICÍNIO DE ALMEIDA
8639;TOCANTINÓPOLIS
8640;SANTO ANTÔNIO DE PÁDUA
8641;ARMAÇÃO DOS BÚZIOS
8642;SÃO LUIZ GONZAGA
8643;CAICÓ
8644;FLORESTA DO PIAUÍ
8645;COLÍDER
8646;SÃO JOÃO DO MANHUAÇU
8647;IGUAÍ
8648;IPORÃ
8649;GUARANIAÇU
8650;SANTO ÂNGELO
8651;IJUÍ
8652;CHIAPETTA
8653;GIRUÁ
8654;ENGENHEIRO PAULO DE FRONTIN
8655;FELÍCIO DOS SANTOS
8656;SETE DE SETEMBRO
8657;VITÓRIA DAS MISSÕES
8658;TRÊS DE MAIO
8659;PEJUÇARA
8660;SÃO MARTINHO
8661;SÃO DOMINGOS DAS DORES
8662;SÃO BORJA
8663;CATUÍPE
8664;ENTRE-IJUÍS
8665;SÃO SEPÉ
8666;NOVA ESPERANÇA DO SUL
8667;SANTIAGO
8668;DEZESSEIS DE NOVEMBRO
8669;ITACURUBI
8670;SÃO MIGUEL DAS MISSÕES
8671;CAMPO NOVO
8672;CAIBATÉ
8673;JÓIA
8674;JAGUARI
8675;SÃO NICOLAU
8676;CAPÃO DO CIPÓ
8677;SÃO VICENTE DO SUL
8678;CAÇAPAVA DO SUL
8679;UNISTALDA
8680;SÃO FRANCISCO DE ASSIS
8681;ORIZÂNIA
8682;OLARIA
8683;AMPÉRE
8684;JÚLIO DE CASTILHOS
8685;EPITACIOLÂNDIA
8686;CAMPINA DAS MISSÕES
8687;CÂNDIDO GODÓI
8688;SÃO PAULO DAS MISSÕES
8689;SÃO JORGE
8690;BOA VISTA DO BURICÁ
8691;CIPOTÂNEA
8692;SANTO ANTÔNIO DO PARAÍSO
8693;TRAMANDAÍ
8694;VIAMÃO
8695;CALIFÓRNIA
8696;GRAVATAÍ
8697;JOAÍMA
8698;GUAÍBA
8699;BRASILÂNDIA DO SUL
8700;ANDRELÂNDIA
8701;XAMBRÊ
8702;JAGUARÉ
8703;MAMBORÊ
8704;ICARAÍMA
8705;TRÊS RIOS
8706;SÃO TOMÉ
8707;NOVA OLÍMPIA
8708;CAPITÃO LEÔNIDAS MARQUES
8709;IVATÉ
8710;QUEDAS DO IGUAÇU
8711;DIONÍSIO CERQUEIRA
8712;RENASCENÇA
8713;HONÓRIO SERPA
8714;SÃO JOSÉ DAS PALMEIRAS
8715;SÃO PEDRO DO IGUAÇU
8716;MARATAÍZES
8717;CIDADE GAÚCHA
8718;ITAIPULÂNDIA
8719;DIAMANTE D¿OESTE
8720;FLOR DA SERRA DO SUL
8721;VERÊ
8722;MARIPÁ
8723;SANTA MÔNICA
8724;MATELÂNDIA
8725;BOA ESPERANÇA DO IGUAÇU
8726;JAPORÃ
8727;ITAQUIRAÍ
8728;PARAÍBA DO SUL
8729;BARRACÃO
8730;PINHAL DE SÃO BENTO
8731;CRUZEIRO DO IGUAÇU
8732;SÃO JORGE DO PATROCÍNIO
8733;SILVA JARDIM
8734;BARRA DO CHOÇA
8735;PALMITOS
8736;SÃO JOÃO DA BARRA
8737;RANCHO ALEGRE D¿OESTE
8738;SANTA AMÉLIA
8739;MIRABELA
8740;MONTE APRAZÍVEL
8741;TABAPUÃ
8742;PIMENTA
8743;SÃO JOSÉ DO VALE DO RIO PRETO
8744;QUISSAMÃ
8745;RIBEIRÃO CORRENTE
8746;IGARATÁ
8747;IGUABA GRANDE
8748;PALMEIRA DAS MISSÕES
8749;LINDÓIA
8750;JACUIZINHO
8751;SALTO DO JACUÍ
8752;TRÊS PASSOS
8753;AREIAS
8754;SANTA INÊS
8755;ITINGA DO MARANHÃO
8756;SANTA BÁRBARA DO SUL
8757;AÇU
8758;TANGUÁ
8759;CARAPEBUS
8760;ARAPEÍ
8761;CAMAQUÃ
8762;SÃO JERÔNIMO
8763;SANTO ANTÔNIO DA PATRULHA
8764;SANTO ANTÔNIO DAS MISSÕES
8765;EREBANGO
8766;ESTÂNCIA VELHA
8767;MOSTARDAS
8768;BALNEÁRIO PINHAL
8769;PALHOÇA
8770;PICADA CAFÉ
8771;SEROPÉDICA
8772;BUTIÁ
8773;TEUTÔNIA
8774;JARAGUARI
8775;ÁGUA CLARA
8776;PEQUERI
8777;XANGRI-LÁ
8778;MAQUINÉ
8779;ANITÁPOLIS
8780;PIÚMA
8781;MORRO REUTER
8782;SÃO JOSÉ DA LAPA
8783;MINAS DO LEÃO
8784;SÃO JOSÉ DO NORTE
8785;SÃO LOURENÇO DO SUL
8786;ARAMBARÉ
8787;RIO NOVO
8788;BAGÉ
8789;PIAU
8790;ARROIO DO MEIO
8791;EWBANK DA CÂMARA
8792;TRÊS CACHOEIRAS
8793;ILÓPOLIS
8794;SERRANOS
8795;DIVINÉSIA
8796;SILVEIRÂNIA
8797;GOIANÁ
8798;VENÂNCIO AIRES
8799;CERRITO
8800;BALNEÁRIO ARROIO DO SILVA
8801;ARARANGUÁ
8802;SÃO JOSÉ DO OURO
8803;CHIADOR
8804;MIRAGUAÍ
8805;DOM PEDRO DE ALCÂNTARA
8806;DOM FELICIANO
8807;SÃO JOSÉ DOS BASÍLIOS
8808;PARANÃ
8809;LAGOA DA CONFUSÃO
8810;GUARAÍ
8811;SÃO ROQUE DO CANAÃ
8812;QUATIGUÁ
8813;SÃO PEDRO DO TURVO
8814;TIMBURI
8815;DOIS IRMÃOS DO TOCANTINS
8816;NÃO-ME-TOQUE
8817;SERTÃO SANTANA
8818;SÃO PEDRO DO SUL
8819;RESTINGA SECA
8820;SÃO MARTINHO DA SERRA
8821;TRÊS FORQUILHAS
8822;BROCHIER
8823;SÃO FÉLIX DO CORIBE
8824;GOIATINS
8825;ORIXIMINÁ
8826;JARI
8827;JAÚ DO TOCANTINS
8828;COLMÉIA
8829;CARIRI DO TOCANTINS
8830;CURUÁ
8831;SALTO DA DIVISA
8832;LAGOÃO
8833;BARROLÂNDIA
8834;XAMBIOÁ
8835;RIBEIRÃO BONITO
8836;DIVINOLÂNDIA DE MINAS
8837;RIBEIRÃO DO PINHAL
8838;JAMBEIRO
8839;SANTA BÁRBARA DO LESTE
8840;MATIAS BARBOSA
8841;SÃO GERALDO
8842;SÃO JOSÉ DO MANTIMENTO
8843;TABULEIRO
8844;URUARÁ
8845;CANGUÇU
8846;TEREZÓPOLIS DE GOIÁS
8847;ROSÁRIO DA LIMEIRA
8848;NOVA CANAÃ DO NORTE
8849;MAIRIPORÃ
8850;CERQUEIRA CÉSAR
8851;PINHEIRAL
8852;QUITERIANÓPOLIS
8853;CAÇAPAVA
8854;BELA VISTA DE GOIÁS
8855;BANABUIÚ
8856;VIÇOSA DO CEARÁ
8857;HIDROLÂNDIA
8858;MALHADA
8859;RIO DO ANTÔNIO
8860;MONTE SIÃO
8861;JOSÉ RAYDAN
8862;VARZELÂNDIA
8863;CAMPO AZUL
8864;SANTA RITA DE JACUTINGA
8865;RIO DAS FLORES
8866;LADÁRIO
8867;SANTA VITÓRIA DO PALMAR
8868;SENHORA DOS REMÉDIOS
8869;MOREILÂNDIA
8870;NOVA VENÉCIA
8871;JOAQUIM FELÍCIO
8872;PONTO CHIQUE
8873;ATALÉIA
8874;PIRAÍ
8875;GUARANTÃ
8876;URÂNIA
8877;MONGAGUÁ
8878;PERUÍBE
8879;IVOLÂNDIA
8880;JATAÚBA
8881;GUAÇUÍ
8882;RIACHO DAS ALMAS
8883;SUMÉ
8884;ANGELIM
8885;VERTENTE DO LÉRIO
8886;SÃO BENEDITO DO SUL
8887;PASSA-VINTE
8888;POCONÉ
8889;SANTA BÁRBARA DO MONTE VERDE
8890;CENTRO NOVO DO MARANHÃO
8891;BALNEÁRIO GAIVOTA
8892;MARACAÍ
8893;SANGÃO
8894;BRAÇO DO NORTE
8895;BRASILÉIA
8896;PAULO LOPES
8897;OTACÍLIO COSTA
8898;CAPÃO BONITO DO SUL
8899;IBIASSUCÊ
8900;VERA MENDES
8901;SÃO JOSÉ DO CERRITO
8902;LUÍS ANTÔNIO
8903;BRAGANÇA
8904;COTIPORÃ
8905;ITAPIÚNA
8906;AGROLÂNDIA
8907;ARAÇAS
8908;AMÉRICA DOURADA
8909;BOM JARDIM DA SERRA
8910;ARMAZÉM
8911;LINDÓIA DO SUL
8912;SEARA
8913;MOMBAÇA
8914;PRESIDENTE GETÚLIO
8915;BATAYPORÃ
8916;IRAJUBA
8917;BOTUVERÁ
8918;IPUMIRIM
8919;ANTÔNIO CARLOS
8920;ÉRICO CARDOSO
8921;ELISEU MARTINS
8922;DOM BASÍLIO
8923;ITAGUAÇU
8924;CAPITÃO ENÉAS
8925;SERRINHA DOS PINTOS
8926;PADRE CARVALHO
8927;QUERÊNCIA
8928;MACEDÔNIA
8929;SÃO JOSÉ DA BARRA
8930;SÃO JOÃO BATISTA
8931;SÃO ROQUE DE MINAS
8932;RESTINGA
8933;MUNHOZ
8934;IACANGA
8935;SARAPUÍ
8936;ÁGUAS DE LINDÓIA
8937;IPEÚNA
8938;ITARIRI
8939;PIRANGUÇU
8940;SALESÓPOLIS
8941;GALILÉIA
8942;POTÉ
8943;ÁGUAS FORMOSAS
8944;BORACÉIA
8945;SÃO JOÃO DO MANTENINHA
8946;BARÃO DE ANTONINA
8947;IGAPORÃ
8948;ITANHÉM
8949;ENCRUZILHADA
8950;BARRA DE SÃO FRANCISCO
8951;UBAJARA
8952;LADAINHA
8953;ARACATU
8954;SÃO FÉLIX DE MINAS
8955;CARAÍ
8956;SANTA RITA DE MINAS
8957;SÃO SEBASTIÃO DO ANTA
8958;FREI INOCÊNCIO
8959;RIO BONITO DO IGUAÇU
8960;JOSÉ GONÇALVES DE MINAS
8961;ÁGUA DOCE DO NORTE
8962;PAVÃO
8963;IMBÉ DE MINAS
8964;PADRE PARAÍSO
8965;MACHACALIS
8966;MANTENÓPOLIS
8967;FRANCISCO SÁ
8968;CENTRAL DE MINAS
8969;SÃO DOMINGOS DO NORTE
8970;ALVARENGA
8971;NOVA MÓDICA
8972;VILA PAVÃO
8973;OLHOS-D¿ÁGUA
8974;PESCADOR
8975;TASSO FRAGOSO
8976;NOSSA SENHORA DOS REMÉDIOS
8977;RIOLÂNDIA
8978;SOUTO SOARES
8979;FLÓRIDA PAULISTA
8980;CASSILÂNDIA
8981;GLÓRIA DE DOURADOS
8982;COMENDADOR GOMES
8983;LUCÉLIA
8984;EMBAÚBA
8985;ESTRELA D¿OESTE
8986;SÃO JOÃO DE IRACEMA
8987;IBIRÁ
8988;ÁLVARES FLORENCE
8989;NOVA LUZITÂNIA
8990;NOVA ALIANÇA
8991;ONDA VERDE
8992;APARECIDA D¿OESTE
8993;AMÉRICO DE CAMPOS
8994;MARTINÓPOLIS
8995;MIRASSOLÂNDIA
8996;PARANAPUÃ
8997;ICÉM
8998;ARIRANHA
8999;PARISI
9000;POPULINA
9001;FERNANDO PRESTES
9002;MAGDA
9003;SANTA BRANCA
9004;QUATÁ
9005;SANTA QUITÉRIA DO MARANHÃO
9006;SANTO ANTÔNIO DO JARDIM
9007;PARAGUAÇU PAULISTA
9008;PLATINA
9009;SÃO GABRIEL DA CACHOEIRA
9010;IBIRAÇU
9011;JERÔNIMO MONTEIRO
9012;FUNDÃO
9013;CAIUÁ
9014;AFONSO CLÁUDIO
9015;COROATÁ
9016;ANAURILÂNDIA
9017;TAQUARUSSU
9018;IEPÊ
9019;SANTO EXPEDITO
9020;RIBEIRÃO DOS ÍNDIOS
9021;INÚBIA PAULISTA
9022;JOÃO RAMALHO
9023;SALMOURÃO
9024;PARNAGUÁ
9025;SÃO JOSÉ DO RIO CLARO
9026;BERTOLÍNIA
9027;DEMERVAL LOBÃO
9028;SANTA RITA DO PARDO
9029;CAARAPÓ
9030;JUNQUEIRÓPOLIS
9031;CAMPINÁPOLIS
9032;SÃO JOSÉ DA BOA VISTA
9033;SÃO FRANCISCO DO OESTE
9034;TAQUARAL DE GOIÁS
9035;CAMPESTRE DE GOIÁS
9036;SÃO LUÍZ DO NORTE
9037;ANASTÁCIO
9038;HERCULÂNDIA
9039;GUARAÍTA
9040;EMILIANÓPOLIS
9041;SANTO ANTÔNIO DE GOIÁS
